timestamp,topic,valor
2025-11-17 10:57:07,lan/sala2/sensor/temp,19.86
2025-11-17 10:57:08,lan/sala1/sensor/hum,24.73
2025-11-17 10:57:08,lan/sala1/sensor/temp,22.49
2025-11-17 10:57:09,lan/sala2/sensor/temp,24.66
2025-11-17 10:57:10,lan/sala1/sensor/hum,24.75
2025-11-17 10:57:10,lan/sala1/sensor/temp,26.88
2025-11-17 10:57:11,lan/sala2/sensor/temp,27.09
2025-11-17 10:57:12,lan/sala1/sensor/hum,23.24
2025-11-17 10:57:12,lan/sala1/sensor/temp,20.85
2025-11-17 10:57:13,lan/sala2/sensor/temp,23.28
2025-11-17 10:57:14,lan/sala1/sensor/hum,25.05
2025-11-17 10:57:14,lan/sala1/sensor/temp,23.36
2025-11-17 10:57:15,lan/sala2/sensor/temp,26.18
2025-11-17 10:57:16,lan/sala1/sensor/hum,28.0
2025-11-17 10:57:16,lan/sala1/sensor/temp,26.05
2025-11-17 10:57:17,lan/sala2/sensor/temp,22.26
2025-11-17 10:57:18,lan/sala1/sensor/hum,20.17
2025-11-17 10:57:18,lan/sala1/sensor/temp,22.9
2025-11-17 10:57:19,lan/sala2/sensor/temp,28.46
2025-11-17 10:57:20,lan/sala1/sensor/hum,22.41
2025-11-17 10:57:20,lan/sala1/sensor/temp,22.39
2025-11-17 10:57:21,lan/sala2/sensor/temp,22.44
2025-11-17 10:57:22,lan/sala1/sensor/hum,29.21
2025-11-17 10:57:22,lan/sala1/sensor/temp,28.37
2025-11-17 10:57:23,lan/sala2/sensor/temp,24.28
2025-11-17 10:57:24,lan/sala1/sensor/hum,24.66
2025-11-17 10:57:24,lan/sala1/sensor/temp,19.88
2025-11-17 10:57:25,lan/sala2/sensor/temp,25.81
2025-11-17 10:57:26,lan/sala1/sensor/hum,25.53
2025-11-17 10:57:26,lan/sala1/sensor/temp,20.15
2025-11-17 10:57:27,lan/sala2/sensor/temp,26.5
2025-11-17 10:57:28,lan/sala1/sensor/hum,28.89
2025-11-17 10:57:28,lan/sala1/sensor/temp,29.12
2025-11-17 10:57:29,lan/sala2/sensor/temp,29.18
2025-11-17 10:57:30,lan/sala1/sensor/hum,22.34
2025-11-17 10:57:30,lan/sala1/sensor/temp,28.57
2025-11-17 10:57:31,lan/sala2/sensor/temp,25.57
2025-11-17 10:57:32,lan/sala1/sensor/hum,26.19
2025-11-17 10:57:32,lan/sala1/sensor/temp,20.35
2025-11-17 10:57:33,lan/sala2/sensor/temp,22.99
2025-11-17 10:57:34,lan/sala1/sensor/hum,26.68
2025-11-17 10:57:34,lan/sala1/sensor/temp,28.81
2025-11-17 10:57:35,lan/sala2/sensor/temp,25.77
2025-11-17 10:57:36,lan/sala1/sensor/hum,23.85
2025-11-17 10:57:36,lan/sala1/sensor/temp,20.0
2025-11-17 10:57:37,lan/sala2/sensor/temp,24.16
2025-11-17 10:57:38,lan/sala1/sensor/hum,27.01
2025-11-17 10:57:38,lan/sala1/sensor/temp,19.41
2025-11-17 10:57:39,lan/sala2/sensor/temp,20.95
2025-11-17 10:57:40,lan/sala1/sensor/hum,24.65
2025-11-17 10:57:40,lan/sala1/sensor/temp,19.8
2025-11-17 10:57:41,lan/sala2/sensor/temp,19.58
2025-11-17 10:57:42,lan/sala1/sensor/hum,25.98
2025-11-17 10:57:42,lan/sala1/sensor/temp,18.34
2025-11-17 10:57:43,lan/sala2/sensor/temp,21.11
2025-11-17 10:57:44,lan/sala1/sensor/hum,21.0
2025-11-17 10:57:44,lan/sala1/sensor/temp,29.91
2025-11-17 10:57:45,lan/sala2/sensor/temp,29.24
2025-11-17 10:57:46,lan/sala1/sensor/hum,25.83
2025-11-17 10:57:46,lan/sala1/sensor/temp,22.16
2025-11-17 10:57:47,lan/sala2/sensor/temp,28.79
2025-11-17 10:57:48,lan/sala1/sensor/hum,19.66
2025-11-17 10:57:48,lan/sala1/sensor/temp,24.07
2025-11-17 10:57:49,lan/sala2/sensor/temp,24.32
2025-11-17 10:57:50,lan/sala1/sensor/hum,20.93
2025-11-17 10:57:50,lan/sala1/sensor/temp,19.78
2025-11-17 10:57:51,lan/sala2/sensor/temp,28.17
2025-11-17 10:57:52,lan/sala1/sensor/hum,21.07
2025-11-17 10:57:52,lan/sala1/sensor/temp,22.03
2025-11-17 10:57:53,lan/sala2/sensor/temp,29.87
2025-11-17 10:57:54,lan/sala1/sensor/hum,27.92
2025-11-17 10:57:54,lan/sala1/sensor/temp,25.34
2025-11-17 10:57:55,lan/sala2/sensor/temp,19.54
2025-11-17 10:57:56,lan/sala1/sensor/hum,26.34
2025-11-17 10:57:56,lan/sala1/sensor/temp,24.96
2025-11-17 10:57:57,lan/sala2/sensor/temp,29.39
2025-11-17 10:57:58,lan/sala1/sensor/hum,18.66
2025-11-17 10:57:58,lan/sala1/sensor/temp,19.45
2025-11-17 10:57:59,lan/sala2/sensor/temp,19.11
2025-11-17 10:58:00,lan/sala1/sensor/hum,18.55
2025-11-17 10:58:00,lan/sala1/sensor/temp,21.92
2025-11-17 10:58:01,lan/sala2/sensor/temp,20.42
2025-11-17 10:58:02,lan/sala1/sensor/hum,19.11
2025-11-17 10:58:02,lan/sala1/sensor/temp,19.48
2025-11-17 10:58:03,lan/sala2/sensor/temp,18.74
2025-11-17 10:58:04,lan/sala1/sensor/hum,19.92
2025-11-17 10:58:04,lan/sala1/sensor/temp,29.42
2025-11-17 10:58:05,lan/sala2/sensor/temp,21.55
2025-11-17 10:58:06,lan/sala1/sensor/hum,26.05
2025-11-17 10:58:06,lan/sala1/sensor/temp,18.33
2025-11-17 10:58:07,lan/sala2/sensor/temp,25.95
2025-11-17 10:58:08,lan/sala1/sensor/hum,26.55
2025-11-17 10:58:08,lan/sala1/sensor/temp,26.31
2025-11-17 10:58:09,lan/sala2/sensor/temp,26.0
2025-11-17 10:58:10,lan/sala1/sensor/hum,18.88
2025-11-17 10:58:10,lan/sala1/sensor/temp,18.45
2025-11-17 10:58:11,lan/sala2/sensor/temp,22.66
2025-11-17 10:58:12,lan/sala1/sensor/hum,28.77
2025-11-17 10:58:12,lan/sala1/sensor/temp,27.06
2025-11-17 10:58:13,lan/sala2/sensor/temp,18.88
2025-11-17 10:58:14,lan/sala1/sensor/hum,25.4
2025-11-17 10:58:14,lan/sala1/sensor/temp,22.71
2025-11-17 10:58:15,lan/sala2/sensor/temp,20.17
2025-11-17 10:58:16,lan/sala1/sensor/hum,28.32
2025-11-17 10:58:16,lan/sala1/sensor/temp,20.5
2025-11-17 10:58:17,lan/sala2/sensor/temp,21.88
2025-11-17 10:58:18,lan/sala1/sensor/hum,22.46
2025-11-17 10:58:18,lan/sala1/sensor/temp,25.28
2025-11-17 10:58:19,lan/sala2/sensor/temp,23.67
2025-11-17 10:58:20,lan/sala1/sensor/hum,25.2
2025-11-17 10:58:20,lan/sala1/sensor/temp,26.08
2025-11-17 10:58:21,lan/sala2/sensor/temp,27.07
2025-11-17 10:58:22,lan/sala1/sensor/hum,25.85
2025-11-17 10:58:22,lan/sala1/sensor/temp,29.85
2025-11-17 10:58:23,lan/sala2/sensor/temp,20.06
2025-11-17 10:58:24,lan/sala1/sensor/hum,19.67
2025-11-17 10:58:24,lan/sala1/sensor/temp,29.71
2025-11-17 10:58:25,lan/sala2/sensor/temp,23.01
2025-11-17 10:58:26,lan/sala1/sensor/hum,28.11
2025-11-17 10:58:26,lan/sala1/sensor/temp,26.86
2025-11-17 10:58:27,lan/sala2/sensor/temp,22.34
2025-11-17 10:58:28,lan/sala1/sensor/hum,20.65
2025-11-17 10:58:28,lan/sala1/sensor/temp,24.0
2025-11-17 10:58:29,lan/sala2/sensor/temp,19.89
2025-11-17 10:58:30,lan/sala1/sensor/hum,22.03
2025-11-17 10:58:30,lan/sala1/sensor/temp,22.67
2025-11-17 10:58:31,lan/sala2/sensor/temp,19.79
2025-11-17 10:58:32,lan/sala1/sensor/hum,28.43
2025-11-17 10:58:32,lan/sala1/sensor/temp,21.57
2025-11-17 10:58:33,lan/sala2/sensor/temp,20.85
2025-11-17 10:58:34,lan/sala1/sensor/hum,23.87
2025-11-17 10:58:34,lan/sala1/sensor/temp,21.77
2025-11-17 10:58:35,lan/sala2/sensor/temp,23.36
2025-11-17 10:58:36,lan/sala1/sensor/hum,24.8
2025-11-17 10:58:36,lan/sala1/sensor/temp,19.77
2025-11-17 10:58:37,lan/sala2/sensor/temp,19.03
2025-11-17 10:58:38,lan/sala1/sensor/hum,29.04
2025-11-17 10:58:38,lan/sala1/sensor/temp,25.87
2025-11-17 10:58:39,lan/sala2/sensor/temp,28.43
2025-11-17 10:58:40,lan/sala1/sensor/hum,18.74
2025-11-17 10:58:40,lan/sala1/sensor/temp,26.45
2025-11-17 10:58:41,lan/sala2/sensor/temp,25.69
2025-11-17 10:58:42,lan/sala1/sensor/hum,22.28
2025-11-17 10:58:42,lan/sala1/sensor/temp,27.0
2025-11-17 10:58:43,lan/sala2/sensor/temp,19.48
2025-11-17 10:58:44,lan/sala1/sensor/hum,19.57
2025-11-17 10:58:44,lan/sala1/sensor/temp,24.08
2025-11-17 10:58:45,lan/sala2/sensor/temp,27.23
2025-11-17 10:58:46,lan/sala1/sensor/hum,25.8
2025-11-17 10:58:46,lan/sala1/sensor/temp,27.57
2025-11-17 10:58:47,lan/sala2/sensor/temp,28.37
2025-11-17 10:58:48,lan/sala1/sensor/hum,25.67
2025-11-17 10:58:48,lan/sala1/sensor/temp,25.75
2025-11-17 10:58:49,lan/sala2/sensor/temp,23.31
2025-11-17 10:58:50,lan/sala1/sensor/hum,22.65
2025-11-17 10:58:50,lan/sala1/sensor/temp,18.76
2025-11-17 10:58:51,lan/sala2/sensor/temp,23.09
2025-11-17 10:58:52,lan/sala1/sensor/hum,29.57
2025-11-17 10:58:52,lan/sala1/sensor/temp,26.55
2025-11-17 10:58:53,lan/sala2/sensor/temp,27.39
2025-11-17 10:58:54,lan/sala1/sensor/hum,22.98
2025-11-17 10:58:54,lan/sala1/sensor/temp,18.26
2025-11-17 10:58:55,lan/sala2/sensor/temp,26.49
2025-11-17 10:58:56,lan/sala1/sensor/hum,23.1
2025-11-17 10:58:56,lan/sala1/sensor/temp,29.26
2025-11-17 10:58:57,lan/sala2/sensor/temp,20.49
2025-11-17 10:58:58,lan/sala1/sensor/hum,20.21
2025-11-17 10:58:58,lan/sala1/sensor/temp,26.98
2025-11-17 10:58:59,lan/sala2/sensor/temp,19.53
2025-11-17 10:59:00,lan/sala1/sensor/hum,19.56
2025-11-17 10:59:00,lan/sala1/sensor/temp,23.63
2025-11-17 10:59:01,lan/sala2/sensor/temp,19.77
2025-11-17 10:59:02,lan/sala1/sensor/hum,26.91
2025-11-17 10:59:02,lan/sala1/sensor/temp,28.92
2025-11-17 10:59:03,lan/sala2/sensor/temp,23.01
2025-11-17 10:59:04,lan/sala1/sensor/hum,29.64
2025-11-17 10:59:04,lan/sala1/sensor/temp,23.48
2025-11-17 10:59:05,lan/sala2/sensor/temp,27.31
2025-11-17 10:59:06,lan/sala1/sensor/hum,23.5
2025-11-17 10:59:06,lan/sala1/sensor/temp,29.55
2025-11-17 10:59:07,lan/sala2/sensor/temp,25.05
2025-11-17 10:59:08,lan/sala1/sensor/hum,22.41
2025-11-17 10:59:08,lan/sala1/sensor/temp,26.11
2025-11-17 10:59:09,lan/sala2/sensor/temp,23.34
2025-11-17 10:59:10,lan/sala1/sensor/hum,23.91
2025-11-17 10:59:10,lan/sala1/sensor/temp,28.69
2025-11-17 10:59:11,lan/sala2/sensor/temp,24.32
2025-11-17 10:59:12,lan/sala1/sensor/hum,24.33
2025-11-17 10:59:12,lan/sala1/sensor/temp,20.23
2025-11-17 10:59:13,lan/sala2/sensor/temp,26.89
2025-11-17 10:59:14,lan/sala1/sensor/hum,19.87
2025-11-17 10:59:14,lan/sala1/sensor/temp,25.06
2025-11-17 10:59:15,lan/sala2/sensor/temp,19.84
2025-11-17 10:59:16,lan/sala1/sensor/hum,29.61
2025-11-17 10:59:16,lan/sala1/sensor/temp,29.73
2025-11-17 10:59:17,lan/sala2/sensor/temp,29.12
2025-11-17 10:59:18,lan/sala1/sensor/hum,28.3
2025-11-17 10:59:18,lan/sala1/sensor/temp,23.7
2025-11-17 10:59:19,lan/sala2/sensor/temp,29.37
2025-11-17 10:59:20,lan/sala1/sensor/hum,25.23
2025-11-17 10:59:20,lan/sala1/sensor/temp,19.32
2025-11-17 10:59:21,lan/sala2/sensor/temp,19.39
2025-11-17 10:59:22,lan/sala1/sensor/hum,19.57
2025-11-17 10:59:22,lan/sala1/sensor/temp,27.2
2025-11-17 10:59:23,lan/sala2/sensor/temp,24.7
2025-11-17 10:59:24,lan/sala1/sensor/hum,19.15
2025-11-17 10:59:24,lan/sala1/sensor/temp,21.36
2025-11-17 10:59:25,lan/sala2/sensor/temp,24.56
2025-11-17 10:59:26,lan/sala1/sensor/hum,27.43
2025-11-17 10:59:26,lan/sala1/sensor/temp,20.31
2025-11-17 10:59:27,lan/sala2/sensor/temp,27.23
2025-11-17 10:59:28,lan/sala1/sensor/hum,23.13
2025-11-17 10:59:28,lan/sala1/sensor/temp,28.14
2025-11-17 10:59:29,lan/sala2/sensor/temp,27.53
2025-11-17 10:59:30,lan/sala1/sensor/hum,18.94
2025-11-17 10:59:30,lan/sala1/sensor/temp,22.0
2025-11-17 10:59:31,lan/sala2/sensor/temp,26.18
2025-11-17 10:59:32,lan/sala1/sensor/hum,28.07
2025-11-17 10:59:32,lan/sala1/sensor/temp,28.63
2025-11-17 10:59:33,lan/sala2/sensor/temp,24.74
2025-11-17 10:59:34,lan/sala1/sensor/hum,25.41
2025-11-17 10:59:34,lan/sala1/sensor/temp,29.82
2025-11-17 10:59:35,lan/sala2/sensor/temp,26.49
2025-11-17 10:59:36,lan/sala1/sensor/hum,18.21
2025-11-17 10:59:36,lan/sala1/sensor/temp,28.0
2025-11-17 10:59:37,lan/sala2/sensor/temp,18.61
2025-11-17 10:59:38,lan/sala1/sensor/hum,29.01
2025-11-17 10:59:38,lan/sala1/sensor/temp,24.08
2025-11-17 10:59:39,lan/sala2/sensor/temp,27.66
2025-11-17 10:59:40,lan/sala1/sensor/hum,18.18
2025-11-17 10:59:40,lan/sala1/sensor/temp,21.87
2025-11-17 10:59:41,lan/sala2/sensor/temp,27.21
2025-11-17 10:59:42,lan/sala1/sensor/hum,20.14
2025-11-17 10:59:42,lan/sala1/sensor/temp,26.31
2025-11-17 10:59:43,lan/sala2/sensor/temp,23.22
2025-11-17 10:59:44,lan/sala1/sensor/hum,25.72
2025-11-17 10:59:44,lan/sala1/sensor/temp,24.76
2025-11-17 10:59:45,lan/sala2/sensor/temp,18.93
2025-11-17 10:59:46,lan/sala1/sensor/hum,27.98
2025-11-17 10:59:46,lan/sala1/sensor/temp,26.48
2025-11-17 10:59:47,lan/sala2/sensor/temp,26.28
2025-11-17 10:59:48,lan/sala1/sensor/hum,27.36
2025-11-17 10:59:48,lan/sala1/sensor/temp,24.56
2025-11-17 10:59:49,lan/sala2/sensor/temp,28.28
2025-11-17 10:59:50,lan/sala1/sensor/hum,23.37
2025-11-17 10:59:50,lan/sala1/sensor/temp,19.59
2025-11-17 10:59:51,lan/sala2/sensor/temp,27.59
2025-11-17 10:59:52,lan/sala1/sensor/hum,20.75
2025-11-17 10:59:52,lan/sala1/sensor/temp,26.76
2025-11-17 10:59:53,lan/sala2/sensor/temp,28.07
2025-11-17 10:59:54,lan/sala1/sensor/hum,24.76
2025-11-17 10:59:54,lan/sala1/sensor/temp,23.56
2025-11-17 10:59:55,lan/sala2/sensor/temp,25.39
2025-11-17 10:59:56,lan/sala1/sensor/hum,18.64
2025-11-17 10:59:56,lan/sala1/sensor/temp,29.83
2025-11-17 10:59:57,lan/sala2/sensor/temp,22.2
2025-11-17 10:59:58,lan/sala1/sensor/hum,27.14
2025-11-17 10:59:58,lan/sala1/sensor/temp,28.31
2025-11-17 10:59:59,lan/sala2/sensor/temp,24.65
2025-11-17 11:00:00,lan/sala1/sensor/hum,25.68
2025-11-17 11:00:01,lan/sala1/sensor/temp,24.23
2025-11-17 11:00:01,lan/sala2/sensor/temp,18.7
2025-11-17 11:00:02,lan/sala1/sensor/hum,24.56
2025-11-17 11:00:02,lan/sala1/sensor/temp,25.59
2025-11-17 11:00:03,lan/sala2/sensor/temp,26.31
2025-11-17 11:00:04,lan/sala1/sensor/hum,29.63
2025-11-17 11:00:04,lan/sala1/sensor/temp,22.71
2025-11-17 11:00:05,lan/sala2/sensor/temp,18.08
2025-11-17 11:00:06,lan/sala1/sensor/hum,29.27
2025-11-17 11:00:06,lan/sala1/sensor/temp,20.42
2025-11-17 11:00:07,lan/sala2/sensor/temp,19.87
2025-11-17 11:00:08,lan/sala1/sensor/hum,27.65
2025-11-17 11:00:08,lan/sala1/sensor/temp,29.13
2025-11-17 11:00:09,lan/sala2/sensor/temp,19.4
2025-11-17 11:00:10,lan/sala1/sensor/hum,22.54
2025-11-17 11:00:10,lan/sala1/sensor/temp,26.95
2025-11-17 11:00:11,lan/sala2/sensor/temp,29.78
2025-11-17 11:00:12,lan/sala1/sensor/hum,23.34
2025-11-17 11:00:12,lan/sala1/sensor/temp,29.54
2025-11-17 11:00:13,lan/sala2/sensor/temp,27.97
2025-11-17 11:00:14,lan/sala1/sensor/hum,24.43
2025-11-17 11:00:14,lan/sala1/sensor/temp,23.23
2025-11-17 11:00:15,lan/sala2/sensor/temp,29.44
2025-11-17 11:00:16,lan/sala1/sensor/hum,23.75
2025-11-17 11:00:16,lan/sala1/sensor/temp,23.37
2025-11-17 11:00:17,lan/sala2/sensor/temp,26.58
2025-11-17 11:00:18,lan/sala1/sensor/hum,24.73
2025-11-17 11:00:18,lan/sala1/sensor/temp,18.32
2025-11-17 11:00:19,lan/sala2/sensor/temp,22.07
2025-11-17 11:00:20,lan/sala1/sensor/hum,28.17
2025-11-17 11:00:20,lan/sala1/sensor/temp,23.98
2025-11-17 11:00:21,lan/sala2/sensor/temp,21.0
2025-11-17 11:00:22,lan/sala1/sensor/hum,27.53
2025-11-17 11:00:22,lan/sala1/sensor/temp,25.18
2025-11-17 11:00:23,lan/sala2/sensor/temp,19.57
2025-11-17 11:00:24,lan/sala1/sensor/hum,29.83
2025-11-17 11:00:24,lan/sala1/sensor/temp,22.86
2025-11-17 11:00:25,lan/sala2/sensor/temp,22.62
2025-11-17 11:00:26,lan/sala1/sensor/hum,23.4
2025-11-17 11:00:26,lan/sala1/sensor/temp,20.55
2025-11-17 11:00:27,lan/sala2/sensor/temp,18.71
2025-11-17 11:00:28,lan/sala1/sensor/hum,19.08
2025-11-17 11:00:28,lan/sala1/sensor/temp,20.03
2025-11-17 11:00:29,lan/sala2/sensor/temp,27.34
2025-11-17 11:00:30,lan/sala1/sensor/hum,26.74
2025-11-17 11:00:30,lan/sala1/sensor/temp,27.17
2025-11-17 11:00:31,lan/sala2/sensor/temp,29.52
2025-11-17 11:00:32,lan/sala1/sensor/hum,19.66
2025-11-17 11:00:32,lan/sala1/sensor/temp,19.27
2025-11-17 11:00:33,lan/sala2/sensor/temp,29.94
2025-11-17 11:00:34,lan/sala1/sensor/hum,24.97
2025-11-17 11:00:34,lan/sala1/sensor/temp,29.59
2025-11-17 11:00:35,lan/sala2/sensor/temp,25.85
2025-11-17 11:00:36,lan/sala1/sensor/hum,25.14
2025-11-17 11:00:36,lan/sala1/sensor/temp,27.88
2025-11-17 11:00:37,lan/sala2/sensor/temp,21.03
2025-11-17 11:00:38,lan/sala1/sensor/hum,24.85
2025-11-17 11:00:38,lan/sala1/sensor/temp,24.6
2025-11-17 11:00:39,lan/sala2/sensor/temp,28.48
2025-11-17 11:00:40,lan/sala1/sensor/hum,24.14
2025-11-17 11:00:40,lan/sala1/sensor/temp,25.4
2025-11-17 11:00:41,lan/sala2/sensor/temp,24.26
2025-11-17 11:00:42,lan/sala1/sensor/hum,26.35
2025-11-17 11:00:42,lan/sala1/sensor/temp,18.78
2025-11-17 11:00:43,lan/sala2/sensor/temp,22.72
2025-11-17 11:00:44,lan/sala1/sensor/hum,29.78
2025-11-17 11:00:44,lan/sala1/sensor/temp,20.8
2025-11-17 11:00:45,lan/sala2/sensor/temp,22.36
2025-11-17 11:00:46,lan/sala1/sensor/hum,22.09
2025-11-17 11:00:46,lan/sala1/sensor/temp,19.41
2025-11-17 11:00:47,lan/sala2/sensor/temp,20.86
2025-11-17 11:00:48,lan/sala1/sensor/hum,25.0
2025-11-17 11:00:48,lan/sala1/sensor/temp,25.23
2025-11-17 11:00:49,lan/sala2/sensor/temp,23.88
2025-11-17 11:00:50,lan/sala1/sensor/hum,29.49
2025-11-17 11:00:50,lan/sala1/sensor/temp,20.64
2025-11-17 11:00:51,lan/sala2/sensor/temp,26.1
2025-11-17 11:00:52,lan/sala1/sensor/hum,26.67
2025-11-17 11:00:52,lan/sala1/sensor/temp,27.0
2025-11-17 11:00:53,lan/sala2/sensor/temp,19.62
2025-11-17 11:00:54,lan/sala1/sensor/hum,26.91
2025-11-17 11:00:54,lan/sala1/sensor/temp,29.1
2025-11-17 11:00:55,lan/sala2/sensor/temp,24.05
2025-11-17 11:00:56,lan/sala1/sensor/hum,21.77
2025-11-17 11:00:56,lan/sala1/sensor/temp,24.87
2025-11-17 11:00:57,lan/sala2/sensor/temp,29.97
2025-11-17 11:00:58,lan/sala1/sensor/hum,28.51
2025-11-17 11:00:58,lan/sala1/sensor/temp,28.11
2025-11-17 11:00:59,lan/sala2/sensor/temp,29.62
2025-11-17 11:01:00,lan/sala1/sensor/hum,24.87
2025-11-17 11:01:00,lan/sala1/sensor/temp,24.88
2025-11-17 11:01:01,lan/sala2/sensor/temp,29.92
2025-11-17 11:01:02,lan/sala1/sensor/hum,29.81
2025-11-17 11:01:02,lan/sala1/sensor/temp,28.7
2025-11-17 11:01:03,lan/sala2/sensor/temp,29.02
2025-11-17 11:01:04,lan/sala1/sensor/hum,22.32
2025-11-17 11:01:04,lan/sala1/sensor/temp,21.38
2025-11-17 11:01:05,lan/sala2/sensor/temp,21.33
2025-11-17 11:01:06,lan/sala1/sensor/hum,26.57
2025-11-17 11:01:06,lan/sala1/sensor/temp,28.67
2025-11-17 11:01:07,lan/sala2/sensor/temp,24.69
2025-11-17 11:01:08,lan/sala1/sensor/hum,27.6
2025-11-17 11:01:08,lan/sala1/sensor/temp,29.89
2025-11-17 11:01:09,lan/sala2/sensor/temp,22.3
2025-11-17 11:01:10,lan/sala1/sensor/hum,24.01
2025-11-17 11:01:10,lan/sala1/sensor/temp,20.73
2025-11-17 11:01:11,lan/sala2/sensor/temp,18.86
2025-11-17 11:01:12,lan/sala1/sensor/hum,18.93
2025-11-17 11:01:12,lan/sala1/sensor/temp,23.12
2025-11-17 11:01:13,lan/sala2/sensor/temp,23.07
2025-11-17 11:01:14,lan/sala1/sensor/hum,19.16
2025-11-17 11:01:14,lan/sala1/sensor/temp,19.94
2025-11-17 11:01:15,lan/sala2/sensor/temp,20.34
2025-11-17 11:01:16,lan/sala1/sensor/hum,24.48
2025-11-17 11:01:16,lan/sala1/sensor/temp,28.86
2025-11-17 11:01:17,lan/sala2/sensor/temp,20.82
2025-11-17 11:01:18,lan/sala1/sensor/hum,22.88
2025-11-17 11:01:18,lan/sala1/sensor/temp,22.03
2025-11-17 11:01:19,lan/sala2/sensor/temp,27.47
2025-11-17 11:01:20,lan/sala1/sensor/hum,19.09
2025-11-17 11:01:20,lan/sala1/sensor/temp,27.17
2025-11-17 11:01:21,lan/sala2/sensor/temp,23.76
2025-11-17 11:01:22,lan/sala1/sensor/hum,19.67
2025-11-17 11:01:22,lan/sala1/sensor/temp,19.66
2025-11-17 11:01:23,lan/sala2/sensor/temp,19.35
2025-11-17 11:01:24,lan/sala1/sensor/hum,22.84
2025-11-17 11:01:24,lan/sala1/sensor/temp,22.96
2025-11-17 11:01:25,lan/sala2/sensor/temp,19.24
2025-11-17 11:01:26,lan/sala1/sensor/hum,28.27
2025-11-17 11:01:26,lan/sala1/sensor/temp,22.05
2025-11-17 11:01:27,lan/sala2/sensor/temp,20.95
2025-11-17 11:01:28,lan/sala1/sensor/hum,29.86
2025-11-17 11:01:28,lan/sala1/sensor/temp,28.11
2025-11-17 11:01:29,lan/sala2/sensor/temp,27.87
2025-11-17 11:01:30,lan/sala1/sensor/hum,19.85
2025-11-17 11:01:30,lan/sala1/sensor/temp,18.55
2025-11-17 11:01:31,lan/sala2/sensor/temp,25.96
2025-11-17 11:01:32,lan/sala1/sensor/hum,25.13
2025-11-17 11:01:32,lan/sala1/sensor/temp,28.54
2025-11-17 11:01:33,lan/sala2/sensor/temp,29.55
2025-11-17 11:01:34,lan/sala1/sensor/hum,19.67
2025-11-17 11:01:34,lan/sala1/sensor/temp,18.9
2025-11-17 11:01:35,lan/sala2/sensor/temp,19.46
2025-11-17 11:01:36,lan/sala1/sensor/hum,29.18
2025-11-17 11:01:36,lan/sala1/sensor/temp,28.7
2025-11-17 11:01:37,lan/sala2/sensor/temp,23.42
2025-11-17 11:01:38,lan/sala1/sensor/hum,18.41
2025-11-17 11:01:38,lan/sala1/sensor/temp,23.93
2025-11-17 11:01:39,lan/sala2/sensor/temp,18.34
2025-11-17 11:01:40,lan/sala1/sensor/hum,24.35
2025-11-17 11:01:40,lan/sala1/sensor/temp,18.26
2025-11-17 11:01:41,lan/sala2/sensor/temp,20.25
2025-11-17 11:01:42,lan/sala1/sensor/hum,20.87
2025-11-17 11:01:42,lan/sala1/sensor/temp,22.42
2025-11-17 11:01:43,lan/sala2/sensor/temp,27.51
2025-11-17 11:01:44,lan/sala1/sensor/hum,29.79
2025-11-17 11:01:44,lan/sala1/sensor/temp,22.23
2025-11-17 11:01:45,lan/sala2/sensor/temp,18.37
2025-11-17 11:01:46,lan/sala1/sensor/hum,27.66
2025-11-17 11:01:46,lan/sala1/sensor/temp,24.23
2025-11-17 11:01:47,lan/sala2/sensor/temp,20.75
2025-11-17 11:01:48,lan/sala1/sensor/hum,29.87
2025-11-17 11:01:48,lan/sala1/sensor/temp,19.71
2025-11-17 11:01:49,lan/sala2/sensor/temp,24.73
2025-11-17 11:01:50,lan/sala1/sensor/hum,22.93
2025-11-17 11:01:50,lan/sala1/sensor/temp,27.63
2025-11-17 11:01:51,lan/sala2/sensor/temp,26.76
2025-11-17 11:01:52,lan/sala1/sensor/hum,19.92
2025-11-17 11:01:52,lan/sala1/sensor/temp,28.77
2025-11-17 11:01:53,lan/sala2/sensor/temp,18.23
2025-11-17 11:01:54,lan/sala1/sensor/hum,22.81
2025-11-17 11:01:54,lan/sala1/sensor/temp,23.7
2025-11-17 11:01:55,lan/sala2/sensor/temp,19.58
2025-11-17 11:01:56,lan/sala1/sensor/hum,27.33
2025-11-17 11:01:56,lan/sala1/sensor/temp,18.97
2025-11-17 11:01:58,lan/sala2/sensor/temp,19.05
2025-11-17 11:01:58,lan/sala1/sensor/hum,19.88
2025-11-17 11:01:58,lan/sala1/sensor/temp,20.97
2025-11-17 11:01:59,lan/sala2/sensor/temp,20.11
2025-11-17 11:02:00,lan/sala1/sensor/hum,22.56
2025-11-17 11:02:00,lan/sala1/sensor/temp,28.21
2025-11-17 11:02:01,lan/sala2/sensor/temp,25.68
2025-11-17 11:02:02,lan/sala1/sensor/hum,20.84
2025-11-17 11:02:02,lan/sala1/sensor/temp,19.2
2025-11-17 11:02:03,lan/sala2/sensor/temp,21.94
2025-11-17 11:02:04,lan/sala1/sensor/hum,23.16
2025-11-17 11:02:04,lan/sala1/sensor/temp,28.51
2025-11-17 11:02:05,lan/sala2/sensor/temp,19.11
2025-11-17 11:02:06,lan/sala1/sensor/hum,23.14
2025-11-17 11:02:06,lan/sala1/sensor/temp,22.65
2025-11-17 11:02:07,lan/sala2/sensor/temp,24.86
